"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","2. Import update for item status (Check Out transaction)","","Sat May 10 21:14:20 UTC 2025","skipped","Sat May 10 21:14:20 UTC 2025","","Import Item Updates","",""
"","2","5 Five thousand notes for Case and verify notes count on search","","Sat May 10 21:15:17 UTC 2025","skipped","Sat May 10 21:15:17 UTC 2025","","Import Notes","",""
"","16801","Add User ","","Sat May 10 21:48:18 UTC 2025","failed","Sat May 10 21:48:35 UTC 2025","","Add User","",""
"","21479","5. Add an Item with disabled non required / required fields & check if those are shown up on Item Edit page after enabling","","Sat May 10 21:26:45 UTC 2025","passed","Sat May 10 21:27:06 UTC 2025","","Edit Item","",""
"","19894","8. Add a Case with disabled fields & check if required fields are displayed properly on Case Edit page after enabling","","Sat May 10 21:21:31 UTC 2025","passed","Sat May 10 21:21:51 UTC 2025","","Edit Case","",""
"","636","2.1 Cancelling warning keeps user logged in on other machine","Login page","Sat May 10 21:15:11 UTC 2025","failed","Sat May 10 21:15:11 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","706","I.T_1.2 Import Legacy Tasks for Case - Precheck Only","","Sat May 10 21:14:46 UTC 2025","failed","Sat May 10 21:14:47 UTC 2025","","Import Tasks","",""
"","616","2.2 Confirmation on warning modal completes login and logs out user on other machine","Login page","Sat May 10 21:15:11 UTC 2025","failed","Sat May 10 21:15:12 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","246","1.1.1 equals {email of the user (current user) who created a case}","Cases Search","Sat May 10 21:14:30 UTC 2025","failed","Sat May 10 21:14:30 UTC 2025","1.1 Created By","1 Org Admin","",""
"","24469","4.  Case Number Formatting at Org level -- old case that was saved without formatting can be edited without changing Case Number or changing it with proper format","","Sat May 10 21:19:40 UTC 2025","passed","Sat May 10 21:20:05 UTC 2025","","Edit Case","",""
"","41164","A.M_1. Add Media to Case","","Sat May 10 21:39:33 UTC 2025","passed","Sat May 10 21:40:14 UTC 2025","","Add Media","",""
"","8673","1.3.1 --- with required Custom Form filled out, all required fields on Form","Add User","Sat May 10 21:51:31 UTC 2025","failed","Sat May 10 21:51:40 UTC 2025","","1.3 --- with Custom Forms","",""
"","0","I.C_5 Case Import - Precheck Only","","Sat May 10 21:14:12 UTC 2025","skipped","Sat May 10 21:14:12 UTC 2025","","Import Cases","",""
"","2","1.1 Org Admin-- All fields enabled -- redirect to View Added Case","Add Case","Sat May 10 21:14:38 UTC 2025","broken","Sat May 10 21:14:38 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","26821","4.2 verify Org Default Case Number Prefix, keep a default value as part of the Case Number","Add Case","Sat May 10 21:18:13 UTC 2025","passed","Sat May 10 21:18:40 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","0","3 Validation messages for not mapped fields","","Sat May 10 21:14:37 UTC 2025","skipped","Sat May 10 21:14:37 UTC 2025","","Import Legacy Chain of Custody","",""
